cnpj,placa,nu_linha,data_inicio_viagem,data_fim_viagem,sentido_linha,latitude,longitude,municipio_origem,municipio_destino
5423509000160,JBL2A87,19003661,2020-06-12 02:39:28,2020-08-12 17:14:07,1,-15.8788471221924,-52.2953300476074,PARANAIBA(MS) , CARAZINHO(RS)
1561646000100,PQW6791,12017000,2020-06-13 15:44:15,2020-06-13 18:52:49,1,-15.8788690567017,-52.294914245605504,JUSSARA(GO) , BARRA DO GARCAS(MT)
3143492000162,QCT1696,12014161,2020-06-14 01:30:31,2020-06-14 13:51:22,1,-15.8789315,-52.2951194,BRASILIA(DF) , VILA RICA(MT)
1561646000100,PQR0939,12017061,2020-06-22 15:17:33,2020-06-22 18:41:50,1,-15.8788690567017,-52.29491806030271,JUSSARA(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017000,2020-06-27 15:19:07,2020-06-27 18:54:08,1,-15.881031036377,-52.29494094848631,JUSSARA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBP4795,12012300,2020-07-01 07:01:20,2020-07-01 16:28:12,1,-15.888683,-52.305337,GOIANIA(GO) , BARRA DO GARCAS(MT)
1751730000197,QEC4779,2001600,2020-07-01 07:12:13,2020-08-01 08:42:38,0,-15.878937,-52.294925,MARABA(PA) , BARRA DO GARCAS(MT)
1561646000100,PQE9888,12017000,2020-07-01 16:09:41,2020-07-01 19:33:32,1,-15.8769083023071,-52.316837310791,JUSSARA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBM6746,12011461,2020-07-01 22:30:57,2020-08-01 11:41:14,0,-15.888835,-52.30539,GOIANIA(GO) , SAO FELIX DO ARAGUAIA(MT)
18449504000159,OVT2117,11000661,2020-07-02 07:05:23,2020-09-02 05:59:59,0,-15.8786706924438,-52.29504394531249,BARRA DO GARCAS(MT) , SAO PAULO(SP)
1751730000197,QBT6006,12012300,2020-07-02 07:56:28,2020-07-02 16:22:27,0,-15.879265,-52.294836,GOIANIA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBR6328,2001600,2020-07-02 08:02:38,2020-08-02 11:32:05,0,-15.878986,-52.294958,MARABA(PA) , BARRA DO GARCAS(MT)
1751730000197,QBP5085,12012300,2020-07-02 12:01:47,2020-07-02 22:40:09,0,-15.88865,-52.305357,GOIANIA(GO) , BARRA DO GARCAS(MT)
18449504000159,FRS4538,11000600,2020-07-03 06:57:29,2020-09-03 05:54:17,0,-15.8782472610474,-52.2949752807617,BARRA DO GARCAS(MT) , SAO PAULO(SP)
1751730000197,QBX7406,2001600,2020-07-03 07:02:24,2020-08-03 08:20:17,0,-15.878905,-52.294903,MARABA(PA) , BARRA DO GARCAS(MT)
1751730000197,QBX6776,12012300,2020-07-03 07:04:24,2020-07-03 17:26:56,0,-15.878907,-52.294976,GOIANIA(GO) , BARRA DO GARCAS(MT)
3143492000162,OBS5069,12014100,2020-07-03 08:02:30,2020-07-03 17:02:39,1,-15.8778871,-52.3121228,BRASILIA(DF) , VILA RICA(MT)
1751730000197,QBT5946,12012300,2020-07-03 11:56:47,2020-07-03 22:48:43,0,-15.888616,-52.305253,GOIANIA(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017000,2020-07-05 16:00:12,2020-07-05 18:19:06,1,-15.8768978118896,-52.3166542053223,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,OGW0843,12015961,2020-07-07 10:20:41,2020-07-07 14:33:14,1,-15.87892052,-52.29476941,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9902,12015961,2020-07-07 14:08:31,2020-07-07 18:35:26,1,-15.87893091,-52.29492278,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-07-07 22:45:52,2020-08-07 03:02:57,1,-15.87889152,-52.29491061,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,OGV9653,12015961,2020-07-08 10:24:18,2020-07-08 15:58:17,1,-15.87890268,-52.29479707,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-07-08 13:57:52,2020-07-08 19:11:33,1,-15.87876811,-52.29475821,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-07-08 22:43:26,2020-08-08 02:20:26,1,-15.8789108,-52.29480824,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1751730000197,QBX7416,2001600,2020-07-09 06:58:29,2020-08-09 09:24:56,0,-15.878875,-52.294882,MARABA(PA) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-07-09 10:02:01,2020-07-09 15:03:25,1,-15.87882218,-52.29500725,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9702,12015961,2020-07-09 12:46:25,2020-07-09 17:52:19,1,-15.87880415,-52.29495503,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017000,2020-07-09 15:20:45,2020-07-09 18:41:45,1,-15.8790559768677,-52.2946662902832,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-07-09 22:22:10,2020-08-09 03:07:16,1,-15.87883071,-52.29489515,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9702,12015900,2020-07-10 13:20:26,2020-07-10 18:53:01,1,-15.87813014,-52.28889408,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-07-10 14:56:46,2020-08-10 11:30:49,0,-15.87882034,-52.29481904,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9672,12015961,2020-07-10 17:30:19,2020-07-10 23:04:10,1,-15.87883567,-52.29479975,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP9810,12015961,2020-07-11 13:24:07,2020-07-11 18:52:54,1,-15.8787965,-52.29491116,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017000,2020-07-11 15:26:36,2020-07-11 18:55:28,1,-15.8789587020874,-52.29477691650391,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-07-11 16:56:48,2020-07-11 22:46:43,1,-15.87889534,-52.29491446,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
18449504000159,FSB1488,11000661,2020-07-12 11:28:01,2020-08-12 11:04:14,0,-15.8788280487061,-52.2949104309082,BARRA DO GARCAS(MT) , SAO PAULO(SP)
1526219000191,PQU9782,12015961,2020-07-13 09:57:52,2020-07-13 14:12:32,1,-15.8788609,-52.29480545,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1543354000145,PQS3413,12010400,2020-07-13 13:18:53,2020-07-13 20:01:22,1,-15.886236,-52.270019,JATAI(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9672,12015961,2020-07-13 14:08:07,2020-07-13 19:22:06,1,-15.87899153,-52.29485508,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-07-13 23:03:23,2020-07-14 02:27:11,1,-15.87892842,-52.29478626,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-07-14 10:14:18,2020-07-14 14:32:56,1,-15.87839112,-52.29479724,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-07-14 14:20:03,2020-07-14 18:43:43,1,-15.87893199,-52.29490484,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9882,12015900,2020-07-15 10:39:44,2020-07-15 14:40:56,1,-15.8784252,-52.29489486,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-07-15 14:08:23,2020-07-15 19:28:18,1,-15.87893515,-52.29488878,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-07-15 23:30:55,2020-07-16 04:10:30,1,-15.87891068,-52.29488815,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9882,12015961,2020-07-17 10:11:14,2020-07-17 15:32:26,1,-15.87840866,-52.29483378,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1751730000197,QBM6786,12011461,2020-07-17 12:12:34,2020-07-17 19:59:40,1,-15.878864,-52.312063,GOIANIA(GO) , SAO FELIX DO ARAGUAIA(MT)
1526219000191,PQU9782,12015961,2020-07-17 13:53:21,2020-07-17 18:10:14,1,-15.87846605,-52.29481175,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9672,12015961,2020-07-18 10:31:45,2020-07-18 14:43:02,1,-15.8788909,-52.29481326,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-07-18 14:07:55,2020-07-18 19:14:18,1,-15.87887885,-52.29488095,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-07-18 22:22:37,2020-07-19 01:46:04,1,-15.87884815,-52.29488942,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9882,12015961,2020-07-19 10:20:27,2020-07-19 13:37:04,1,-15.87874145,-52.29500136,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-07-19 13:38:29,2020-07-19 17:38:40,1,-15.87885277,-52.29489746,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-07-19 22:16:46,2020-07-20 01:51:24,1,-15.87889856,-52.29487464,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-07-20 10:24:14,2020-07-20 15:56:48,1,-15.8786758,-52.29497291,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-07-20 13:57:49,2020-07-20 19:12:33,1,-15.87840238,-52.29491179,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9672,12015961,2020-07-20 22:59:31,2020-07-21 02:53:22,1,-15.87889684,-52.29488737,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9882,12015961,2020-07-21 10:11:45,2020-07-21 14:25:52,1,-15.87847698,-52.29483672,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-07-21 13:40:43,2020-07-21 17:47:45,1,-15.87906476,-52.29479404,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-07-21 22:38:44,2020-07-22 03:08:40,1,-15.87876197,-52.29493197,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,OGW0763,12015900,2020-07-22 10:31:52,2020-07-22 14:57:14,1,-15.87893222,-52.29489454,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-07-22 13:46:32,2020-07-22 18:07:52,1,-15.87891388,-52.29482481,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-07-23 14:36:29,2020-07-23 20:46:33,1,-15.87834995,-52.29487092,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-07-23 22:40:08,2020-07-24 02:14:06,1,-15.8788429,-52.29485516,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,OGW0763,12015961,2020-07-24 10:05:23,2020-07-24 14:21:01,1,-15.87884971,-52.29500991,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9882,12015961,2020-07-24 14:01:27,2020-07-24 18:56:31,1,-15.87885325,-52.29491989,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1031060000134,QTS1814,12001061,2020-07-24 18:22:00,2020-07-25 01:16:52,1,-15.878044,-52.289588,GOIANIA(GO) , SINOP(MT)
1526219000191,NYV6986,12015961,2020-07-24 22:40:24,2020-07-25 02:19:24,1,-15.87885468,-52.29482871,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-07-25 13:52:43,2020-07-25 19:10:32,1,-15.878837,-52.29488174,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-07-25 22:10:35,2020-07-26 01:39:08,1,-15.87901071,-52.29479676,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-07-26 10:15:25,2020-07-26 15:36:29,1,-15.8784514,-52.29479483,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015900,2020-07-26 10:24:59,2020-07-26 14:22:14,1,-15.8788868,-52.29478132,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9882,12015961,2020-07-26 13:36:48,2020-07-26 18:25:17,1,-15.8782104,-52.2946056,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9882,12015900,2020-07-26 13:37:56,2020-07-26 18:24:00,1,-15.87834,-52.2947667,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-07-26 21:51:10,2020-07-26 22:01:18,0,-15.87877318,-52.29489154,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-07-26 22:20:38,2020-07-27 02:39:07,1,-15.8857474,-52.2680667,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,OGW0763,12015961,2020-07-27 10:04:53,2020-07-27 15:46:12,1,-15.87890513,-52.29480883,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-07-27 14:14:13,2020-07-27 18:12:19,1,-15.87878451,-52.29499327,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015900,2020-07-27 14:17:51,2020-07-27 19:11:37,1,-15.87886138,-52.29497775,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017061,2020-07-27 15:32:48,2020-07-27 19:28:14,1,-15.8790121078491,-52.2948417663574,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-07-27 22:40:31,2020-07-28 02:53:14,1,-15.87885956,-52.29501715,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015900,2020-07-27 22:54:21,2020-07-28 02:53:30,1,-15.87888965,-52.29490526,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-07-28 10:15:05,2020-07-28 15:46:11,1,-15.87900107,-52.2948131,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015900,2020-07-28 10:17:42,2020-07-28 15:46:37,1,-15.87885198,-52.29484632,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9882,12015961,2020-07-28 13:54:41,2020-07-28 19:19:11,1,-15.8789617,-52.2948133,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9882,12015900,2020-07-28 13:55:13,2020-07-28 19:19:10,1,-15.8788949,-52.2948009,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017061,2020-07-28 15:07:53,2020-07-28 20:42:08,1,-15.8809700012207,-52.2949981689453,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-07-28 22:28:37,2020-07-29 02:54:16,1,-15.87885428,-52.29486184,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015900,2020-07-28 22:28:49,2020-07-29 01:54:01,1,-15.87886813,-52.2948816,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,OGV9653,12015900,2020-07-29 10:12:14,2020-07-29 14:25:18,1,-15.87843374,-52.29480182,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,OGV9653,12015961,2020-07-29 10:13:20,2020-07-29 14:22:45,1,-15.87872725,-52.29494773,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015900,2020-07-29 14:59:17,2020-07-29 20:30:33,1,-15.878845,-52.29467,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-07-29 15:04:12,2020-07-29 20:30:34,1,-15.878704,-52.2947839,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017000,2020-07-29 16:49:46,2020-07-29 18:38:53,1,-15.8787631988525,-52.2947731018066,JUSSARA(GO) , BARRA DO GARCAS(MT)
1031060000134,QTS2054,12001061,2020-07-29 19:00:12,2020-07-30 01:38:56,1,-15.878622,-52.294167,GOIANIA(GO) , SINOP(MT)
1526219000191,PQU9842,12015900,2020-07-29 22:52:42,2020-07-30 03:11:51,1,-15.878805,-52.294855,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-07-29 22:54:09,2020-07-30 03:11:34,1,-15.87891348,-52.29478876,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-07-30 10:16:39,2020-07-30 15:32:32,1,-15.8789033,-52.2949617,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015900,2020-07-30 10:19:51,2020-07-30 15:32:09,1,-15.8787739,-52.29483,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-07-30 13:56:31,2020-07-30 18:29:44,1,-15.87881054,-52.29497995,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015900,2020-07-30 13:57:16,2020-07-30 19:29:56,1,-15.87888639,-52.29478571,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017000,2020-07-30 15:31:55,2020-07-30 19:43:28,1,-15.8787746429443,-52.2948112487793,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-07-30 22:22:14,2020-07-31 02:58:21,1,-15.87874146,-52.29489292,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015900,2020-07-30 22:23:09,2020-07-31 01:58:21,1,-15.87888187,-52.29485606,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015961,2020-07-31 10:26:00,2020-07-31 15:53:05,1,-15.8788883,-52.2948667,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015900,2020-07-31 10:26:54,2020-07-31 15:53:05,1,-15.8789967,-52.2947683,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-07-31 14:10:00,2020-07-31 19:53:10,1,-15.8787768,-52.2947632,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015900,2020-07-31 14:10:41,2020-07-31 19:53:11,1,-15.8788667,-52.294765,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-07-31 22:50:02,2020-01-08 03:25:50,1,-15.8788367,-52.2949183,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015900,2020-07-31 22:50:32,2020-01-08 02:25:36,1,-15.87887552,-52.29496353,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1751730000197,QBT6006,12012300,2020-08-01 07:20:33,2020-08-01 16:19:07,0,-15.884567,-52.272267,GOIANIA(GO) , BARRA DO GARCAS(MT)
1561646000100,OMZ0791,12017000,2020-08-01 10:49:21,2020-08-01 14:51:02,1,-15.8770217895508,-52.316715240478494,JUSSARA(GO) , BARRA DO GARCAS(MT)
1561646000100,PQE9888,12017000,2020-08-01 15:32:41,2020-08-01 18:51:59,1,-15.8768634796143,-52.3168334960938,JUSSARA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBT5876,12012300,2020-08-02 06:47:06,2020-08-02 22:02:34,0,-15.88874,-52.305356,GOIANIA(GO) , BARRA DO GARCAS(MT)
1751730000197,QEC4779,2001600,2020-08-02 07:30:25,2020-09-02 09:25:06,0,-15.877822,-52.294529,MARABA(PA) , BARRA DO GARCAS(MT)
1751730000197,QBT5986,12012300,2020-08-02 12:25:03,2020-09-02 00:50:29,0,-15.888658,-52.305352,GOIANIA(GO) , BARRA DO GARCAS(MT)
55334262000184,GIO8577,12017761,2020-08-02 18:51:44,2020-10-02 08:23:01,1,-15.888635635376,-52.30529785156249,BRASILIA(DF) , PORTO VELHO(RO)
1751730000197,QBT6006,12012300,2020-08-03 07:00:02,2020-08-03 17:25:42,0,-15.878553,-52.294983,GOIANIA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBT5936,12012300,2020-08-03 13:42:46,2020-08-03 22:49:06,0,-15.877993,-52.298799,GOIANIA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9902,12015900,2020-08-07 10:16:17,2020-08-07 15:48:49,1,-15.87884764,-52.29489572,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-08-07 14:15:10,2020-08-07 18:31:31,1,-15.87882168,-52.29479508,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-08-07 23:00:22,2020-09-07 03:19:22,1,-15.87883311,-52.29485602,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9702,12015961,2020-08-08 10:49:35,2020-08-08 16:37:54,1,-15.87885554,-52.2947941,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-08-08 13:59:28,2020-08-08 19:28:48,1,-15.87884996,-52.29486687,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-08-08 23:11:53,2020-09-08 02:44:13,1,-15.87890311,-52.29478756,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015961,2020-08-09 09:50:07,2020-08-09 14:37:52,1,-15.87834381,-52.29479518,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-08-09 14:03:42,2020-08-09 22:03:43,1,-15.87842724,-52.29485322,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017061,2020-08-09 15:34:23,2020-08-09 19:07:17,1,-15.8789653778076,-52.2948608398438,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9902,12015961,2020-08-09 22:48:28,2020-09-09 03:11:30,1,-15.89556899,-52.25509142,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1543354000145,NFE2298,12010400,2020-08-10 10:30:43,2020-08-10 11:24:49,0,-15.888289,-52.266929,JATAI(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-08-11 16:45:53,2020-08-11 22:17:12,1,-15.87844595,-52.29479538,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
3143492000162,QCI3780,12014161,2020-08-11 23:31:51,2020-09-11 07:20:14,0,-15.8980629,-52.2629069,BRASILIA(DF) , VILA RICA(MT)
1526219000191,PQU9822,12015961,2020-08-13 13:59:10,2020-08-13 18:38:58,1,-15.87892485,-52.29483413,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-08-13 23:03:20,2020-08-14 03:21:38,1,-15.87884425,-52.29481469,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-08-14 10:15:49,2020-08-14 15:40:23,1,-15.87890416,-52.29481641,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-08-14 14:12:26,2020-08-14 18:33:52,1,-15.87879103,-52.29477485,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017061,2020-08-14 15:18:02,2020-08-14 18:35:30,1,-15.8788614273071,-52.294906616210895,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9702,12015961,2020-08-14 23:06:32,2020-08-15 03:04:28,1,-15.87885866,-52.29482654,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-08-15 10:31:53,2020-08-15 15:50:07,1,-15.8787721,-52.29487839,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015961,2020-08-15 14:04:33,2020-08-15 19:39:25,1,-15.87903272,-52.29484495,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-08-15 22:35:07,2020-08-16 02:03:22,1,-15.88375672,-52.27356839,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,OGW0813,12015961,2020-08-16 10:34:08,2020-08-16 19:57:39,1,-15.8784344,-52.29481189,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017061,2020-08-16 15:35:26,2020-08-16 19:10:28,1,-15.8788967132568,-52.29489517211911,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9702,12015961,2020-08-16 21:42:49,2020-08-17 02:21:26,1,-15.87885387,-52.29487538,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-08-17 07:25:02,2020-08-17 07:50:51,0,-15.87840665,-52.29487063,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-08-17 10:24:10,2020-08-17 16:13:41,1,-15.87884025,-52.29493246,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1751730000197,QCD9214,12011361,2020-08-17 12:02:08,2020-08-17 20:08:56,1,-15.878945,-52.312027,BRASILIA(DF) , SINOP(MT)
1526219000191,PQU9672,12015961,2020-08-17 13:59:18,2020-08-17 18:05:47,1,-15.87886438,-52.29475644,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017000,2020-08-17 15:06:32,2020-08-17 19:47:29,1,-15.8809881210327,-52.2949981689453,JUSSARA(GO) , BARRA DO GARCAS(MT)
