date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-10,GO,Goiânia,city,109,5,29,False,1516113,1536097,5208707,7.09591,0.0459
2020-04-09,GO,Goiânia,city,102,4,28,False,1516113,1536097,5208707,6.64021,0.0392
2020-04-08,GO,Goiânia,city,85,4,27,False,1516113,1536097,5208707,5.53350,0.0471
2020-04-07,GO,Goiânia,city,76,4,26,False,1516113,1536097,5208707,4.94760,0.0526
2020-04-06,GO,Goiânia,city,73,4,25,False,1516113,1536097,5208707,4.75230,0.0548
2020-04-05,GO,Goiânia,city,73,2,24,False,1516113,1536097,5208707,4.75230,0.0274
2020-04-04,GO,Goiânia,city,65,1,23,False,1516113,1536097,5208707,4.23150,0.0154
2020-04-03,GO,Goiânia,city,50,1,22,False,1516113,1536097,5208707,3.25500,0.0200
2020-04-02,GO,Goiânia,city,43,0,21,False,1516113,1536097,5208707,2.79930,0.0000
2020-04-01,GO,Goiânia,city,42,0,20,False,1516113,1536097,5208707,2.73420,0.0000
2020-03-31,GO,Goiânia,city,39,0,19,False,1516113,1536097,5208707,2.53890,0.0000
2020-03-30,GO,Goiânia,city,35,0,18,False,1516113,1536097,5208707,2.27850,0.0000
2020-03-29,GO,Goiânia,city,33,0,17,False,1516113,1536097,5208707,2.14830,0.0000
2020-03-28,GO,Goiânia,city,33,0,16,False,1516113,1536097,5208707,2.14830,0.0000
2020-03-27,GO,Goiânia,city,26,0,15,False,1516113,1536097,5208707,1.69260,0.0000
2020-03-26,GO,Goiânia,city,21,0,14,False,1516113,1536097,5208707,1.36710,0.0000
2020-03-25,GO,Goiânia,city,15,0,13,False,1516113,1536097,5208707,0.97650,0.0000
2020-03-24,GO,Goiânia,city,15,0,12,False,1516113,1536097,5208707,0.97650,0.0000
2020-03-23,GO,Goiânia,city,12,0,11,False,1516113,1536097,5208707,0.78120,0.0000
2020-03-22,GO,Goiânia,city,11,0,10,False,1516113,1536097,5208707,0.71610,0.0000
2020-03-20,GO,Goiânia,city,9,0,9,False,1516113,1536097,5208707,0.58590,0.0000
2020-03-19,GO,Goiânia,city,7,0,8,False,1516113,1536097,5208707,0.45570,0.0000
2020-03-18,GO,Goiânia,city,5,0,7,False,1516113,1536097,5208707,0.32550,0.0000
2020-03-17,GO,Goiânia,city,5,0,6,False,1516113,1536097,5208707,0.32550,0.0000
2020-03-16,GO,Goiânia,city,5,0,5,False,1516113,1536097,5208707,0.32550,0.0000
2020-03-15,GO,Goiânia,city,3,0,4,False,1516113,1536097,5208707,0.19530,0.0000
2020-03-14,GO,Goiânia,city,3,0,3,False,1516113,1536097,5208707,0.19530,0.0000
2020-03-13,GO,Goiânia,city,2,0,2,False,1516113,1536097,5208707,0.13020,0.0000
2020-03-12,GO,Goiânia,city,2,0,1,False,1516113,1536097,5208707,0.13020,0.0000
